class,tweet,x,jarak
0,"b'@oteweumroh @Aditction @abaiquny @litbangmanifest @Agamajinasi Ya, jika Dia membiarkan seseorang dianiaya, menurutmu apakah Tuhan tidak jahat jika membiarkan makhluknya dianiaya, ditindas, dibunuh ataupun diperkosa padahal Dia dengan sangat mudah sekali bisa mencegahnya? Mengapa?'",79770569,"-6.96667,110.41667,20km"
0,"b'@oteweumroh @litbangmanifest @Agamajinasi Menurutmu, jika ada orang dengan sangat mudah mencegah pembunuhan tetapi dia membiarkan saja pembunuhan itu terjadi, apakah dia layak disebut jahat?'",79770569,"-6.96667,110.41667,20km"
0,b'@ozaenzenzen Mau jd orang jahat ojan sekarang mas \xf0\x9f\x98\xad @cal71171',1.24E+18,"-6.16667,106.8,20km"
0,b'@padmagan Ngamau dia jahat.',7.46E+17,"-6.16667,106.8,20km"
0,b'@paimonfess gk semua fatui jahat',1.33E+18,"-6.16667,106.8,20km"
0,"b'@pakarkampanye jangan om,biar tatanan kehidupan tetap seimbang ,ada mahluk baik dan mahluk jahat..kalo yg jahat udah dipenjara nanti gak imbang lagi.haha'",1.02E+18,"-6.16667,106.8,20km"
0,b'@paldutdut @bukan_miya Wkwk jahat',1535761447,"-7.80139,110.36444,20km"
0,b'@PamerSale_ Jahat\xf0\x9f\x98\xad',1.14E+18,"-7.80139,110.36444,20km"
0,b'@panggilakuranma Udh nyimpen dlu banyak stok wkwkkw. Alias jahat banget sih manusia gitu\xf0\x9f\x99\x82',490918435,"-6.16667,106.8,20km"
0,b'@panggilsajapiki jahat piki',1.19E+18,"-6.96667,110.41667,20km"
0,b'@panggiltaurus Ak orang jahat kah?\xf0\x9f\x98\xad',1.32E+18,"-6.95,107.56667,20km"
0,"b'@Papacylox1 disatu sisi jahat, disatu sisi ada baiknya\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1.13E+18,"-6.16667,106.8,20km"
0,b'@PateraTera @AREAJULID Jahat bgt kan? Gila sih ada cwo kaya gitu hih',1.07E+18,"-6.95,107.56667,20km"
0,b'@peachieicebear @kdrama_menfess Samaa bgt\nKarna sebelumnya liat tu bapak Di k2 jd ngerasa bapak tu jahat\nEh retcehh \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1.17E+18,"-8.65,115.21667,20km"
0,b'@penikmatvpn jahat :(',1.32E+18,"-6.95,107.56667,20km"
0,"b'@penuhcanduuu Kowe jahat sama aku, nggak dulu'",406957427,"-7.80139,110.36444,20km"
0,"b'@permadiaktivis1 @jokowi @YaqutCQoumas Agama bukan Patokan Baik Buruknya Perilaku seseorang Bung,,\nMUI juga gak minta macam2, hanya kapolri yg Baik dan Pluralisme pd Masyarakat.\nPenjara banyak kok dr Kristen sampe Islam,,, \nOtak lu mirip Abu lahab Paman Nab SAW yg jahat pada Ponakannya,,'",1602638996,"-6.16667,106.8,20km"
0,b'@pikiran_rakyat Jahat bat bikin berita gini',87570698,"-6.95,107.56667,20km"
0,b'@pluppigyu_ gw bub tuh mutual yang ketikannya jahat banget asli..',1.17E+18,"-7.80139,110.36444,20km"
0,b'@PoPoeet \xf0\x9f\x98\xad jahat cuma poto',546956094,"-6.95,107.56667,20km"
0,b'@pradiptantri Ajg si tantri doa nya jahat banget :)',237620414,"-6.16667,106.8,20km"
0,b'@prilcila Jelas ada niat jahat yg dilakukan oleh Satyo Purwanto..\n\n#SebarFitnahSiapDipidana',1.29E+18,"-6.16667,106.8,20km"
0,b'@priskakalem @pramst_ Wkwk kok jahat ma temen',1.28E+18,"-7.80139,110.36444,20km"
0,"b'@PSambadha @DenResched Yg jd hak prerogatif Tuhan itu bukan surga dan neraka, tp diri kita, Tuhan mau jadikan kita orang baik atau jahat itu baru hak prerogatif Tuhan'",529283237,"-7.23333,112.73333,20km"
0,b'@pulangdahsore jahat aja',1.30E+18,"1.49306,124.84126,20km"
0,b'@punyakeluarga Naik odong-odong aja gak usah jahat \xf0\x9f\x99\x84',1.35E+18,"3.66667,98.66667,20km"
0,b'@qijiniee Huft otrrr jahat emng',165039790,"-5.13333,119.43111,20km"
0,b'@R_AmelJKT48 Jahat lu mel \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x92\x94',598347864,"-6.16667,106.8,20km"
0,b'@R_AmelJKT48 Jahat ya u huh aku sebal \xf0\x9f\x98\xa4',302375116,"-6.16667,106.8,20km"
0,b'@R_AmelJKT48 mel asli lu jahat knp di saat gua mau ngidol lg mau dukung lu knp harus begini\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',598347864,"-6.16667,106.8,20km"
0,b'@rabilbilly Jahat banget ngetawain orang jatuh',17651728,"-6.95,107.56667,20km"
0,"b'@rachifu IH, JAHAT.'",124639815,"-6.16667,106.8,20km"
0,b'@radenrauf Ga pengen nyebut dia jahat tp diri ini selalu merasa dimanfaatkan\xf0\x9f\x98\x8f',1.25E+18,"-7.23333,112.73333,20km"
0,"b'@radenrauf Me be lyk ""Oh jadi kamu kamu mau aku jahat sama kamu? Oke!"" *tampar'",340233977,"-7.80139,110.36444,20km"
0,b'@rafizdne1 jahat km',560848156,"-7.23333,112.73333,20km"
0,b'@Rafli_hugo @ramzzzya Kamu jahat sekali',1.22E+18,"-6.12,106.15028,20km"
0,b'@rainbowmenfess Jahat lu!',1.23E+18,"-6.16667,106.8,20km"
0,b'@rainnpainsc kok jahat sih',1.25E+18,"-6.16667,106.8,20km"
0,b'@rainyodeng Jahat bgt \xf0\x9f\x98\xa1',567344954,"-6.16667,106.8,20km"
0,"b'@raisamaldini iyaaa film yg durasinya 10 jam emang wkwk kalo uncanny counter tntng 4 org yg punya kekuatan untuk nangkep2 roh jahat, lucu, sedih, sma tegang2 lah nontonnya, bgs kok dan ratingnya trtinggi di chanel OCN, btw MR.Queen jga bgs, ngakak mulu nntnya \xf0\x9f\x98\x82'",80544312,"-6.16667,106.8,20km"
1,b'@ramzzzya @Rafli_hugo Haduh ramzia kamu sadar jangan sampe kena rayuan buaya darat jahat\xf0\x9f\x98\x86',1.22E+18,"-6.12,106.15028,20km"
1,b'@RaniYugo Iya dia jg cerita ke aku... Jahat bgt yg impersonate gini',1.30E+18,"-7.80139,110.36444,20km"
0,b'@rantinggggg BOTIMON jahat',9.48E+17,"-5.13333,119.43111,20km"
0,b'@rappurrbae ketoke muk aku sya sek raa jahat\xf0\x9f\x98\x8c',1.13E+18,"-7.80139,110.36444,20km"
0,b'@Ratnagituajah Kalo nolaknya karna di istikhoroh nggak keluar termasuk jahat nggak mbak?',1.17E+18,"-7.80139,110.36444,20km"
0,b'@reky_hermawan kopi jahat bapak @kagakaktip',2415210624,"-6.16667,106.8,20km"
1,b'@rena_wa_kiraa Oh disitunya... hahahah iya padahal kan manusia itu abu2 ya? sama kek cerita sinetron Indonesia gitu ya? jahat jahaaaat banget kek setan yg baik kaya bidadariiii banget.',1.08E+18,"-6.16667,106.8,20km"
1,"b'@republikaonline Disini sinovac dipaksa sampe urusan pidana.\nDisana juga dipaksa kontrasepsi.\n\nSatu ideologi satu sistem ...\n"" Roh jahat Iblis perusak tatanan bangsa ""'",501673445,"-6.95,107.56667,20km"
0,"b'@republikaonline Itulah resiko jd anak buah dr bapak buah yg jahat. Semoga kompol Sukadi ttp istiqomah dan menjadi Polisi yg jujur dan tegas. Karena jabatan itu hanya titipan. Karir masih panjang, semoga bisa jd kapolri. Penerus Jendral Hoegeng'",8.69E+17,"-6.16667,106.8,20km"
0,b'@Resa_Rmd Jadi orang jahat aj lah.',8.55E+17,"-3.79556,102.25917,20km"
0,"b'@RETASIMAJI \xe3\x85\xa4 \xe3\x85\xa4 \xe3\x85\xa4 \nSama-sama Mas Rama! \n;* Hiks iya nih, jahat banget si jeki \n\xe3\x85\xa4 \xe3\x85\xa4'",1.34E+18,"-6.16667,106.8,20km"
0,b'@rezapilus_ jahat',4672835610,"-6.16667,106.8,20km"
0,b'@Ricardomiiloo Kok jahat seh',1.25E+18,"-7.23333,112.73333,20km"
0,b'@rickyptrss Jahat\xf0\x9f\x98\x94 gasuka\xf0\x9f\x98\x8c',1.22E+18,"-7.23333,112.73333,20km"
0,b'@ridhoswn soalnya km yg lebih jahat',237335368,"-6.16667,106.8,20km"
0,"b'@ridikaa_ Nangis bgt dibilang ""jangan cape jd orang baik"" tp rangorang jahat semua \xf0\x9f\x98\xad'",4872977018,"0.92,104.51,20km"
0,b'@ririchameleonn Privilij bukan utk mengangkat diri sendiri tapi utk berbuat jahat ya ka alias gimana besok jadi ngopi di barat kan? \xf0\x9f\x98\x8a',215462132,"-7.80139,110.36444,20km"
0,b'@Risangtika Jahat sih ngga ya cuma harkos aja kadang\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',37628435,"-6.95,107.56667,20km"
0,b'@Riskadiw__ Aku bawaannya nafsuan makan np ris km gemini jahat pang',559602205,"-3.33333,114.58333,20km"
0,b'@rivallios jahat',1356294085,"-6.16667,106.8,20km"
0,b'@riverphhoenix jahat banget cangkem nya \xf0\x9f\x98\x8f',741733435,"-7.23333,112.73333,20km"
0,b'@rjnatusa Kamera gw jahat soalnyah',324203708,"-6.16667,106.8,20km"
0,b'@Rnggabtul Jahat',8.68E+17,"-6.16667,106.8,20km"
0,b'@Rnmhaa hahahahaha... ( ketawa jahat )',1.15E+18,"3.66667,98.66667,20km"
0,"b'@RobiRizdaRazQa alim ah, miska jahat'",1156959943,"-6.95,107.56667,20km"
1,b'@roisfaisal @oteweumroh @litbangmanifest @Agamajinasi Kecelakaan itu bukan yg disengaja oleh manusia.\nPembunuhan jelas karena perbuatan jahat manusia.\n\nLogika sederhana gitu aja ente ga ngerti?',405332431,"-0.50222,117.15361,20km"
1,"b'@roisfaisal @oteweumroh @litbangmanifest @Agamajinasi Kecelakaan kok disamakan dengan pembunuhan.\nDan cara manusia mati itu sudah kehendak Tuhan, tidak ada logika bagaimana manusia mati itu tanda Tuhan itu baik atau jahat.'",405332431,"-0.50222,117.15361,20km"
0,b'@roseeaux Ok fix kamu jahat',1.34E+18,"-7.80139,110.36444,20km"
0,b'@rqxeeilyk ketikannya jahat ah kontol',1.26E+18,"-6.16667,106.8,20km"
0,"b'@rrbrangg @bem_unpad birokrasinya jahat, bem kemanya lambat, kemanya sambat'",4584712752,"-6.16667,106.8,20km"
0,b'@Runsella @YouTube Ada orangtua jahat gak punya otak dan hati nurani adopsi anak tapi dipukulin sampe meninggal sel \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',379679461,"-6.16667,106.8,20km"
0,b'@rurihardiyan Jahat sih :(',3935317033,"-7.80139,110.36444,20km"
0,"b'@rustimalino hai rusti cantik, cheer up! aku yakin ini cara Tuhan untuk ngejauhin kamu dari orang jahat. bukan kamu yg nyesel kehilangan dia, tapi dia yg bakal nyesel kehilangan orang yg bener bener tulus\xf0\x9f\xa5\xb0'",1.19E+18,"-7.80139,110.36444,20km"
0,b'@Ruth_Djojoning Lebih mudah memahami jin = roh2 jahat daripada kambing2 liar=roh2 jahat',215601167,"-6.16667,106.8,20km"
0,b'@rutkyu59 Aku 3 menit baru boleh beberes wkwkwk dakjal banget emang dia. Eh tapi dia abis kena koronce. Gaboleh jahat aku nya',1.31E+18,"-6.16667,106.8,20km"
0,b'@rutkyu59 Enggak mbah. Aku malah lagi nggak pengin jahat ke dia karna baru sembuh dari koronce\nEh... Tapi dia mah kalo ada anak yang sakit gak masuk nyenyenye banget astaghfirullah',1.31E+18,"-6.16667,106.8,20km"
0,b'@rynldyz_ @pengarang_sajak @zarazettirazr Iiiisshhh... emangnya gue kesurupan? \xf0\x9f\x98\x9c\nJahat iihh \xf0\x9f\x99\x88\xf0\x9f\x98\x82',402566019,"-6.16667,106.8,20km"
0,"b'@S_GraciaJKT48 Ge, kamu jahat \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/EzPxIR5pm0'",107649087,"-6.16667,106.8,20km"
0,b'@S_SiscaJKT48 Jahat banget ketikannya \xf0\x9f\x98\xad',534154603,"-6.96667,110.41667,20km"
0,b'@S_SiscaJKT48 Pagiiii sis \xf0\x9f\x98\x81 Sebelumnya ngetweet apaan dah. Cuma ada notifnya doang wkwkk\xf0\x9f\xa4\x94 jangan mikirin yg aneh2! Kalo ada orang yg iseng buat jahat. Cuekin aja! Yg penting sekarang pokoknya Semangat aja udah!! Sayang sisca \xf0\x9f\xa4\x97',3925445353,"-6.16667,106.8,20km"
0,"b'@S_SiscaJKT48 Selama 7thn di Jkt pasti lu udah banyak terima komen jahat, tapi kita yakin lu selalu bisa menyikapinya dengan baik. Sakit hati wajar, tapi ingat ada banyak hal yg bisa buat kita bahagia. SEMANGAT SIS kita sayang sama lu kok. \xf0\x9f\x98\x8a'",2954734753,"-6.16667,106.8,20km"
0,b'@sabfirdaus Jahat tenan diguyu tok ik',602758396,"-6.96667,110.41667,20km"
0,b'@sageallouettee @arabelletiffany Dih jahat\nMembunuh kan dosaaa\nKatanya gk mau dosa kecuali ngeue',1.25E+18,"-6.16667,106.8,20km"
0,b'@salmalbs Kok jahat sih salamah',354761926,"3.66667,98.66667,20km"
0,b'@sanca07_ jahat bgt\xf0\x9f\x98\x8a\xf0\x9f\x92\x94',1.21E+18,"-6.16667,106.8,20km"
0,"b'@Santi_nya Ketika baik untuk diri sendiri malah di anggap jahat oleh orang lain, hm'",1.05E+18,"0.92,104.51,20km"
0,b'@sarahhaulia_ @yowessory Yaelah sar jahat amat dah',1.07E+18,"-7.80139,110.36444,20km"
0,b'@sbyfess Jahat e di up :( enek data pribadi lo he',1019019032,"-7.23333,112.73333,20km"
0,b'@sbyfess mantanmu otaknya jahat bgt',250152888,"-7.80139,110.36444,20km"
0,"b'@sbyfess Pernah di cerita orang lain.. tp gak ada niatan jahat sih... karena terlalu lugu..\n\nDlu ngelakuin kptusan ekstrim, yg gak moderat. Masih bodoh dan belum paham bakal dampaknya.\n\nDipahamin apa yg km perbuat kmrn, jadiin pelajaran nder. \n\nKm antagonis kemarin, tp gk utk hari ini'",1.32E+18,"-6.16667,106.8,20km"
0,b'@sbyfess pernah trs dia kembali melakukan hal jahat itu lagi \xf0\x9f\x99\x83',1555881026,"-7.23333,112.73333,20km"
0,b'@sbyfess Semoga langgeng xixixi \xf0\x9f\x98\x88 (tertawa jahat)',1430464543,"-7.23333,112.73333,20km"
0,b'@scctttxh Jahat lu ben wkwk',2345988859,"-6.16667,106.8,20km"
0,"b'@Semenjanii Bukan jadi baik, tapi berhenti menjadi jahat.'",1.32E+18,"-6.16667,106.8,20km"
0,b'@sepidermencuy Wah jahat anda',1.19E+18,"-6.95,107.56667,20km"
0,"b'@SeventeenAU1 merinding gila jahat bgt staffnya, kok bisaaaa gitu lohh\xf0\x9f\x98\xa2'",1.16E+18,"-6.16667,106.8,20km"
0,b'@SeventeenAU1 sumpah ih jahat bangettt',1.11E+18,"-6.16667,106.8,20km"
0,b'@shaaajiku Iya aku jahat\xf0\x9f\x98\x94',1.34E+18,"-0.95556,100.36056,20km"
0,b'@ShintaSumarsono Jahat banget',260623531,"-6.96667,110.41667,20km"
0,b'@ShintaSumarsono Jahat ber',260623531,"-6.96667,110.41667,20km"
0,b'@sikatsakitmaag Iya kamu selama ini berteman dengan anak yang jahat',1072923901,"-7.80139,110.36444,20km"
0,b'@silmykfh bener bener jahat lo sama gue... \xf0\x9f\x92\x94',94054221,"-6.16667,106.8,20km"
0,b'@Sinchanbinal Kamu jahat',8.68E+17,"-6.16667,106.8,20km"
0,"b'@sinemarah Nah scorpio jahat tapi aku enggak katanya, scorpio spesial katanya'",278406815,"-7.80139,110.36444,20km"
0,b'@sinemasisifus Anjriiiiitttt ini bukan film anak2 woooyyy. Jahat ceritanya \xf0\x9f\x98\xad',16752981,"-6.16667,106.8,20km"
0,b'@Sinersinersine1 Jahat banget brite. Beneran deh. \xf0\x9f\x98\xad',614110339,"0.53333,101.45,20km"
0,b'@singkitnyaer JAHAT BANGET MALES',1.07E+18,"-6.16667,106.8,20km"
0,"b'@siniiisamaaku Aku jane wonge apik an, mung mergo tuntutan peran dadine ketok koyok jahat \xf0\x9f\x98\x82'",1.33E+18,"-6.96667,110.41667,20km"
0,"b'@sjahtie Bukan begitu. Tapi orang jahat akan bertindak jahat dengan atau tanpa agama. Orang baik, bahkan akan memperbaiki barang yang sudah rusak. Orang yang jahat, bahkan akan merusak barang yang sudah baik sekalipun. Agama yang sucipun, akan mereka kotori.'",8.26E+17,"-6.95,107.56667,20km"
0,b'@skimydama Btw ga semua cis hetero jahat ko dama. Beberapa diantara mereka menyatakan dukungannya dg mengklaim sbg allies.',1.18E+18,"-7.80139,110.36444,20km"
0,b'@skzlixknow @itsmebilaaaa Roh jahat yang ada di badan delvi level 3 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1049883434,"3.66667,98.66667,20km"
0,b'@Snhaa4849 @ArtharizA Jahat klean wkwk',255920669,"-7.23333,112.73333,20km"
0,b'@sobatbentjok @sitsnoe Gile jahat bgt kantornya koq g d laporin sih',41265446,"-6.16667,106.8,20km"
0,"b'@sobatbentjok @sitsnoe Jahat. Sama sih, gw kena covid dihina hina pas apel pagi hmmm'",2340010998,"-7.23333,112.73333,20km"
0,b'@softexhellokity jahat',1.22E+18,"-6.96667,110.41667,20km"
0,b'@Sofy_Beeeeee \xe2\x9b\x8f\xef\xb8\x8f\xe2\x9b\x8f\xef\xb8\x8f\xe2\x9b\x8f\xef\xb8\x8f\xe2\x9b\x8f\xef\xb8\x8f\xe2\x9b\x8f\xef\xb8\x8f\xe2\x9b\x8f\xef\xb8\x8f\xe2\x9b\x8f\xef\xb8\x8f jahat',1700060508,"-6.16667,106.8,20km"
0,b'@SoloistAkut_ Jahat banget itu setan wkwkw',830436541,"-6.16667,106.8,20km"
0,b'@songasanz jahat',1.26E+18,"-6.16667,106.8,20km"
0,"b'@sophiamega yg jahat sama aku ga kuat bergaul sama aku, gmn dong? wkkwkw'",99453364,"-8.65,115.21667,20km"
0,"b'@sosmedkeras Ketawa jahat, ga ketawa mubazir'",1.26E+18,"-6.16667,106.8,20km"
0,"b'@squidwardfess astagfirullah jahat banget, bagus deh kamu udah putus nder peringai nya aja gak baik :('",1.27E+18,"-6.95,107.56667,20km"
0,b'@squidwardfess astaghfirullah jahat banget tu mulut dakjal',2213934176,"-6.16667,106.8,20km"
0,"b'@squidwardfess Dulu sering, cuman makin lama mereka kayak gk ngehargai yg ku kasi. Yasudah wasalam gak akan ku kasi lagi orgtu. Astaga aku jahat'",1414031904,"3.66667,98.66667,20km"
0,"b'@squidwardfess gabisa ngejudge jahat atau engganya, mungkin kurang tepat. aku jg pernah ada di posisi mu nder, tp kalo caramu terus2an kayak gtu yg ada dia bakal berontak.'",9.64E+17,"-6.16667,106.8,20km"
0,"b'@squidwardfess Gua lagi berantem, tapi tetep nganterin dia ke sekolah pas dia mau salim ke gua langsung gua tinggal. Aseli gua keinget sampe sekarang berasa jahat bgt'",1.33E+18,"-6.16667,106.8,20km"
0,b'@squidwardfess iiii jahat bgttty mulutnya pen gua sleding\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1.21E+18,"-5.42944,105.2625,20km"
0,b'@squidwardfess Jahat banget anjir',1.10E+18,"-6.16667,106.8,20km"
0,"b'@squidwardfess Jahat banget aseli, u deserve someone better than him nder \xf0\x9f\x92\x97'",1.02E+18,"3.66667,98.66667,20km"
0,b'@squidwardfess jahat bgt apa ada alesan lain hmm\xf0\x9f\x98\x82\xf0\x9f\x98\x8c',1.14E+18,"-6.95,107.56667,20km"
0,b'@squidwardfess jahat bgt jd manusia sia \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1.13E+18,"-7.80139,110.36444,20km"
0,"b'@squidwardfess Udah 5 tahun ku kira sama\xc2\xb2 dewasa karena awet, eh ternyata si cowok mulutnya gak beda jauh sama air kobokan. Nder, jerawatan tuh bukan kesalahan. Kadang kita udah merawat diri semaksimal mungkin, tapi karena hormon itu jerawat gak hilang\xc2\xb2. Udah biarin aja, jahat tauk dia tuh\xf0\x9f\xa4\x97'",1.24E+18,"-3.33333,114.58333,20km"
0,b'@squuiidy @sundastruggles ga mksd jahat heu. aku cuma jwb tebak2an maapin\xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb',184316440,"-6.95,107.56667,20km"
0,b'@ssamuutime iya demi apa stafnya jahat bgt',1.13E+18,"-7.80139,110.36444,20km"
0,"b'@stanmenfess asli lu lebih jahat kalo sampe ngelaporin hal kayak gitu doang, pun udh di hapus sama dia. Tolonglah lebih bijak ya sender..\n\n*aduh pen salty tp ntar malah gue yg kena wkwkwk'",1.28E+18,"-7.23333,112.73333,20km"
0,"b'@studioantelope ""Rangga, apa yang kamu lakukan ke saya itu jahat anjir!""'",324439645,"-6.16667,106.8,20km"
0,b'@studioantelope Yang kamu lakukan ke saya itu . . . Jahat ANJIR! https://t.co/XmvStNJCuR',160789195,"-7.23333,112.73333,20km"
0,"b'@subtanyarl ""Oh, gue baperan,"" terus langsung sebut kekurangan fisik dia balikin body shaming kalo dia marah, ""ih cie yang baperan."" lakukan dengan santuy dan cengar cengir. Emang jahat tapi efeknya mantap wkwk'",1.29E+18,"-3.33333,114.58333,20km"
0,"b'@subtanyarl aku scorpio, kalau kamu temenan sama aku, kamu bisa cerita apapun yang kamu mau, baik kehidupan pribadimu, sosialmu, kisah cintamu, pokonya semuanya, pasti aku dengerin sampe kamu puas. Kamu baik sama aku? aku akan jauh lebih baik ke kamu. Tapi, sekali kamu jahat -cont'",2795746718,"-2.98333,104.76444,20km"
0,"b'@subtanyarl Alasan\nYaudah sini aku gampar, biar aku jahat dikit'",1.28E+18,"-6.95,107.56667,20km"
0,b'@subtanyarl Alias dia ga suka sama kamu jahat nya gini mungkin',1.08E+18,"-6.95,107.56667,20km"
0,b'@subtanyarl ANJIRRRRRR JAHAT BENER',1.12E+18,"-7.80139,110.36444,20km"
0,"b'@subtanyarl Crush temenmu. Tapi karena temenmu tau kalo kamu suka banget sama dia, dia ga cerita sama kamu soal perasaan dia ke orang itu. Masa mau curhat perkara crush ke temen yang sama\xc2\xb2 suka. Malah jahat dong dianya. Karena menurutku aneh kalo si crush malah marah soal kamu jauhin temenmu'",204703890,"-7.23333,112.73333,20km"
0,"b'@subtanyarl Kalo lagi jahat aku abaikan, kalo lagi baik aku tanyain ini siapa'",2963200537,"-6.16667,106.8,20km"
0,"b'@subtanyarl kalo marah diem, atau cuma sebentar aja. sisanya dipendem sendiri, dan selalu nilai kalo semua org itu baik (dia lupa kalo ada org jahat di dunia ini) kecuali udah kesenggol, inget sampe kpn pun (pasti).'",865752762,"3.66667,98.66667,20km"
0,"b'@subtanyarl Karna kadang pemikiran dri diri sendiri kalo liat org kek kadang ga s3duai ekspektasi. Sampe ngmng ""lha kok gue mikir jahat gtu si""\n\nJdi kek lebih ngontrol diri. Mangkannya klo ada temen ngmng ""kmu baik"" aku selalu bls ""kmu blm tau aku. Aku ga sebaik itu. jgn berharap byk ya""'",1.07E+18,"-6.16667,106.8,20km"
0,b'@subtanyarl klw dkt bngt gk emng lg di fase gk dkt sma siapa2 gt klw tmen dkt cwo ada tp gt aja berteman klw gua butuh\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3 jahat bngt gua',1.25E+18,"-7.23333,112.73333,20km"
0,"b'@subtanyarl krna awalnya emng aku ga ada rasa tp tk pikir lama2 bisa ada rasa ternyata engga juga, jd ya udah minta udahan aja, jahat ga si aku mana cuma 1 bulanan\xf0\x9f\x98\xad'",3014097691,"-7.80139,110.36444,20km"
0,"b'@subtanyarl Sifat bapak yang nurun ke gue, orang baik. Gue juga herandah kan mau gitu jahat tipis tipis'",244855117,"-6.16667,106.8,20km"
0,"b'@subtanyarl Suka kasihan sama orang, padahal orangny jahat ke kita'",401284804,"-7.23333,112.73333,20km"
0,b'@subtanyarl Tegas sama orang jahat.',1.09E+18,"-6.16667,106.8,20km"
0,"b'@suciitawake Yo ak tau di fase sekali makan gorengan entek 5, saiki nyatane wes iso ngerem.\n\nMindset sih sing penting, nak ak dudu pengin kuru, tp aku pengin sehat.\nAk punya penyakit turunan dan sebisa mungkin ak kontrol gula kolesterol dan kenikmatan jahat lainnya \xf0\x9f\x98\x85\n\nMalah curcol \xf0\x9f\x99\x88'",69168909,"-7.80139,110.36444,20km"
0,b'@suciqrrtl HAHAHA kok kamu jahat ya...',1.16E+18,"-6.16667,106.8,20km"
0,"b'@sugarplumelegyy Semoga lancar semua rencananya, selalu didekatkan sama orang2 baik dan dijauhkan sama orang2 yg jahat aamiin \xf0\x9f\x8e\x8a\xf0\x9f\x98\x98'",1.27E+18,"-6.95,107.56667,20km"
0,b'@SugarwaterSugar @Askrlfess Tapi gw juga gitu biasanya daripada berbohong atau lebih jahat lagi balesanny',1.32E+18,"-6.96667,110.41667,20km"
0,b'@sukaayamgoreng Jahat',1.01E+18,"-6.16667,106.8,20km"
0,b'@Sulthanmf teu di follback jahat',116128970,"-6.95,107.56667,20km"
0,"b'@sunflwrss66 sejeong dpt hate komen,tp hate ke ibunya,knet nyuruh ibu sejeong bilang ke sejeong suruh jauhin sehun,jgn berharap date ama famous idol (sehun), sumpah jahat bgt yg komenn ini,ampe sejeong klarifikasi di live ig bahwa dia ama sehun tu gada apa\xe2\x80\x9d cm emg chemistry aja'",1.11E+18,"-6.96667,110.41667,20km"
0,b'@sushikhaki mau baik apa jahat tetep aja dapet peran antagonis',1.20E+18,"-7.80139,110.36444,20km"
0,b'@sweetyparkles Jahat',529325981,"-6.96667,110.41667,20km"
0,"b'@sygfess Puji Tuhan akhirnya dikasih petunjuk kalo dia bukan yang terbaik. Jahat dih tapi gapapa, sia-sia lagi kalo sampe nikah akhirnya tapi gitu\nSemangaatt'",4224297552,"-6.12,106.15028,20km"
0,b'@syiifarhmh Astagfirullah jahat bet ya',1.27E+18,"-3.79556,102.25917,20km"
0,"b'@syuraibrhm @Frunchiemy Cerita tentang aman ada kuasa sakti, lepastu ada jin jahat nak take over badan dia \n\nPINK \xf0\x9f\x92\x97#syurabaikhati #Frunchie'",390654904,"-6.12,106.15028,20km"
0,"b'@syuraibrhm @Frunchiemy Episod harini sambung episode semalam, adudu dah baik, pastu ada orang jahat nak serang diorang semua\n\nPINK \xf0\x9f\x92\x97 #syurabaikhati #Frunchie'",390654904,"-6.12,106.15028,20km"
